"","DATA_INDEX","CHROMOSOME","DATA_START","DATA_END","Peaks","FEATURE_TRACK","FEATURE_STRAND","FEATURE_START","FEATURE_END","SHORTEST_DISTANCE_FROM_FEATURE_TO_DATA_POINT","CENTER_TO_CENTER_DISTANCE_FROM_FEATURE_TO_DATA_POINT","ncbi_gene_id","Name","Region","color","OTHER","description","accession","synonyms"
"18835",74963,"chr11",7847969,7849002,2.9198,"transcription_start_site","-",7847519,7847519,-450,-966,120066,"OR5P3","chr11:7847519-7847519",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:7847519-7847519&pix=800&Submit=submit","olfactory receptor, family 5, subfamily P, member 3","NM_153445","JCG1"
"19388",75186,"chr11",55538239,55540463,2.4575,"transcription_start_site","+",55540913,55540913,-450,-1560,390142,"OR5D13","chr11:55540913-55540913",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:55540913-55540913&pix=800&Submit=submit","olfactory receptor, family 5, subfamily D, member 13","NM_001001967","-"
"30142",79300,"chrX",154842988,154843426,2.6583,"transcription_start_site","-",154842538,154842538,-450,-656,55217,"TMLHE","chrX:154842538-154842538",9900,"FLJ10727,XAP130,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:154842538-154842538&pix=800&Submit=submit,TMLH","trimethyllysine hydroxylase, epsilon","BC025269","BBOX2"
"27758",78429,"chr21",27945963,27946837,3.1329,"transcription_start_site","-",27945511,27945511,-452,-888,116159,"CYYR1","chr21:27945511-27945511",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr21:27945511-27945511&pix=800&Submit=submit","cysteine/tyrosine-rich 1","BC036761","C21orf95"
"15513",73686,"chr8",77595963,77596198,2.1924,"transcription_start_site","-",77595510,77595510,-453,-568,100192378,"LOC100192378","chr8:77595510-77595510",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:77595510-77595510&pix=800&Submit=submit","hypothetical LOC100192378","NR_024360","-"
"29028",78898,"chrX",57164511,57165075,2.1569,"transcription_start_site","-",57164058,57164058,-453,-736,54466,"SPIN2A","chrX:57164058-57164058",9900,"MGC88670,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:57164058-57164058&pix=800&Submit=submit,dJ323P24.1,SPIN2","spindlin family, member 2A","NM_019003","DXF34"
"14741",73386,"chr8",11854224,11854669,2.9173,"transcription_start_site","-",11853760,11853760,-464,-686,613211,"DEFB134","chr8:11853760-11853760",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:11853760-11853760&pix=800&Submit=submit,MGC163335","defensin, beta 134","NM_001033019","MGC163333"
"27919",78492,"chr21",31971658,31972320,3.4911,"transcription_start_site","-",31971193,31971193,-465,-796,337967,"KRTAP6-2","chr21:31971193-31971193",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr21:31971193-31971193&pix=800&Submit=submit","keratin associated protein 6-2","NM_181604","KAP6.2"
"17972",24692,"chr10",63421793,63422249,2.6298,"transcription_start_site","+",63422718,63422718,-469,-700,219621,"C10orf107","chr10:63422718-63422718",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:63422718-63422718&pix=800&Submit=submit,bA63A2.1","chromosome 10 open reading frame 107","NM_173554","MGC44593"
"24148",76988,"chr14",88469840,88471025,2.8246,"transcription_start_site","+",88471495,88471495,-470,-1064,8477,"GPR65","chr14:88471495-88471495",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr14:88471495-88471495&pix=800&Submit=submit,hTDAG8","G protein-coupled receptor 65","NM_003608","TDAG8"
"21015",75809,"chr12",10459292,10459942,2.6622,"transcription_start_site","+",10460416,10460416,-474,-799,3824,"KLRD1","chr12:10460416-10460416",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:10460416-10460416&pix=800&Submit=submit","killer cell lectin-like receptor subfamily D, member 1","NM_002262","CD94"
"23823",76856,"chr14",50583779,50584862,3.4858,"transcription_start_site","-",50583297,50583297,-482,-1024,79609,"C14orf138","chr14:50583297-50583297",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr14:50583297-50583297&pix=800&Submit=submit","chromosome 14 open reading frame 138","NM_024558","FLJ13920"
"19069",75042,"chr11",22647844,22648411,3.2054,"transcription_start_site","-",22647359,22647359,-485,-768,2188,"FANCF","chr11:22647359-22647359",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:22647359-22647359&pix=800&Submit=submit,MGC126856","Fanconi anemia, complementation group F","BC047028","FAF"
"30309",79354,"chrY",27246524,27247211,3.597,"transcription_start_site","-",27246039,27246039,-485,-828,474149,"TTTY4B","chrY:27246039-27246039",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:27246039-27246039&pix=800&Submit=submit","testis-specific transcript, Y-linked 4B (non-protein coding)","NR_002178","NCRNA00124"
"30310",79354,"chrY",27246524,27247211,3.597,"transcription_start_site","-",27246039,27246039,-485,-828,474150,"TTTY4C","chrY:27246039-27246039",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:27246039-27246039&pix=800&Submit=submit","testis-specific transcript, Y-linked 4C (non-protein coding)","NR_002177","NCRNA00125"
"30311",79354,"chrY",27246524,27247211,3.597,"transcription_start_site","-",27246039,27246039,-485,-828,114761,"TTTY4","chrY:27246039-27246039",9900,"TTY4,TTTY4A,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:27246039-27246039&pix=800&Submit=submit","testis-specific transcript, Y-linked 4 (non-protein coding)","NR_001525","NCRNA00123"
"17029",74260,"chr9",104146293,104146959,2.878,"transcription_start_site","-",104145801,104145801,-492,-824,570,"BAAT","chr9:104145801-104145801",9900,"FLJ20300,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr9:104145801-104145801&pix=800&Submit=submit,BAT,MGC104432","bile acid Coenzyme A: amino acid N-acyltransferase (glycine N-choloyltransferase)","NM_001127610","BACAT"
"2440",68735,"chr1",248151582,248153067,3.1187,"transcription_start_site","+",248153568,248153568,-501,-1248,26247,"OR2L1P","chr1:248153568-248153568",9900,"OR2L7P,HTPCRX02,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:248153568-248153568&pix=800&Submit=submit,OR2L1","olfactory receptor, family 2, subfamily L, member 1 pseudogene","NR_002145","HSHTPCRX02"
"7215",70581,"chr4",68996088,68997467,3.9971,"transcription_start_site","-",68995587,68995587,-501,-1192,389208,"TMPRSS11F","chr4:68995587-68995587",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:68995587-68995587&pix=800&Submit=submit","transmembrane protease, serine 11F","NM_207407","FLJ16046"
"17854",74568,"chr10",50600412,50601295,3.1984,"transcription_start_site","-",50599907,50599907,-505,-948,644168,"DRGX","chr10:50599907-50599907",9900,"PRRXL1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:50599907-50599907&pix=800&Submit=submit","dorsal root ganglia homeobox","NM_001080520","DRG11"
"18556",74849,"chr11",4968835,4974584,3.2933,"transcription_start_site","-",4968330,4968330,-505,-3379,401666,"OR51A4","chr11:4968330-4968330",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:4968330-4968330&pix=800&Submit=submit","olfactory receptor, family 51, subfamily A, member 4","NM_001005329","-"
"18401",74781,"chr10",118082863,118083432,2.4257,"transcription_start_site","+",118083939,118083939,-507,-784,374355,"C10orf96","chr10:118083939-118083939",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:118083939-118083939&pix=800&Submit=submit","chromosome 10 open reading frame 96","NM_198515","MGC35062"
"8341",71013,"chr4",122745388,122747476,2.9376,"transcription_start_site","-",122744880,122744880,-508,-1552,890,"CCNA2","chr4:122744880-122744880",9900,"CCNA,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:122744880-122744880&pix=800&Submit=submit","cyclin A2","BC104783","CCN1"
"2229",68654,"chr1",225116156,225116846,2.5626,"transcription_start_site","+",225117355,225117355,-509,-848,127602,"DNAH14","chr1:225117355-225117355",9900,"HL-18,MGC27277,Dnahc14,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:225117355-225117355&pix=800&Submit=submit,MGC51214,DKFZp781B1548,MGC149666,MGC149665,HL18","dynein, axonemal, heavy chain 14","NM_001373","C1orf67"
"13838",73047,"chr7",76829635,76830287,3.3598,"transcription_start_site","-",76829123,76829123,-512,-840,10875,"FGL2","chr7:76829123-76829123",9900,"pT49,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:76829123-76829123&pix=800&Submit=submit","fibrinogen-like 2","BC073986","T49"
"27128",78186,"chr19",48390088,48390445,2.9037,"transcription_start_site","-",48389572,48389572,-516,-692,6822,"SULT2A1","chr19:48389572-48389572",9900,"STD,HST,ST2A3,ST2,DHEAS,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:48389572-48389572&pix=800&Submit=submit,hSTa","sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1","BC020755","DHEA-ST"
"18727",25025,"chr11",5879453,5880492,2.8049,"transcription_start_site","-",5878932,5878932,-521,-1040,390079,"OR52E8","chr11:5878932-5878932",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:5878932-5878932&pix=800&Submit=submit","olfactory receptor, family 52, subfamily E, member 8","NM_001005168","OR11-54"
"29246",78980,"chrX",84188104,84188633,2.5639,"transcription_start_site","+",84189156,84189156,-523,-784,100131816,"UBE2DNL","chrX:84189156-84189156",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:84189156-84189156&pix=800&Submit=submit","ubiquitin-conjugating enzyme E2D N-terminal like pseudogene","NR_024062","MGC42638"
"8872",71223,"chr4",168156216,168157710,3.384,"transcription_start_site","-",168155692,168155692,-524,-1264,50859,"SPOCK3","chr4:168155692-168155692",9900,"TES-3,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:168155692-168155692&pix=800&Submit=submit","sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 3","BC000460","HSAJ1454"
"10406",71795,"chr5",140601892,140602553,2.6295,"transcription_start_site","+",140603077,140603077,-524,-848,56122,"PCDHB14","chr5:140603077-140603077",9900,"PCDH-BETA14,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr5:140603077-140603077&pix=800&Submit=submit","protocadherin beta 14","NM_018934","MGC120065"
"13749",73000,"chr7",44883477,44885194,2.3018,"transcription_start_site","-",44882953,44882953,-524,-1384,94239,"H2AFV","chr7:44882953-44882953",9900,"MGC10170,MGC1947,MGC10831,H2AV,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:44882953-44882953&pix=800&Submit=submit","H2A histone family, member V","BC004274","FLJ26479"
"6192",70190,"chr3",156394028,156394402,2.5087,"transcription_start_site","-",156393502,156393502,-526,-704,100287227,"LOC100287227","chr3:156393502-156393502",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr3:156393502-156393502&pix=800&Submit=submit","hypothetical LOC100287227","NR_027954","-"
"21844",26141,"chr12",55943692,55944456,2.5337,"transcription_start_site","+",55944982,55944982,-526,-912,341418,"OR6C4","chr12:55944982-55944982",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:55944982-55944982&pix=800&Submit=submit","olfactory receptor, family 6, subfamily C, member 4","BC137000","OR12-10"
"2912",68902,"chr2",62734004,62734266,2.6393,"transcription_start_site","-",62733476,62733476,-528,-660,200728,"TMEM17","chr2:62733476-62733476",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr2:62733476-62733476&pix=800&Submit=submit","transmembrane protein 17","BC047439","FLJ34583"
"20201",75513,"chr11",101454826,101456986,2.8716,"transcription_start_site","-",101454298,101454298,-528,-1608,7225,"TRPC6","chr11:101454298-101454298",9900,"TRP6,FLJ14863,FSGS2,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:101454298-101454298&pix=800&Submit=submit","transient receptor potential cation channel, subfamily C, member 6","BC093658","FLJ11098"
"11169",72044,"chr6",26639370,26640128,2.53,"transcription_start_site","-",26638840,26638840,-530,-908,79692,"ZNF322A","chr6:26638840-26638840",9900,"bA457M11.3,ZNF489,bA457M11.2,ZNF322,HCG12,ZNF388,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:26638840-26638840&pix=800&Submit=submit","zinc finger protein 322A","BC119669","FLJ23393"
"17490",74434,"chr10",15903065,15904312,2.9569,"transcription_start_site","-",15902519,15902519,-546,-1169,80013,"FAM188A","chr10:15902519-15902519",9900,"CARP,MST126,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:15902519-15902519&pix=800&Submit=submit,MSTP126,DERP5,my042,FLJ13397,RP11-394I23.1","family with sequence similarity 188, member A","NM_024948","C10orf97"
"23132",76606,"chr13",60587846,60588887,4.1004,"transcription_start_site","-",60587299,60587299,-547,-1068,81624,"DIAPH3","chr13:60587299-60587299",9900,"DKFZp686A13178,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:60587299-60587299&pix=800&Submit=submit,FLJ34705,diap3,mDia2,DRF3","diaphanous homolog 3 (Drosophila)","BC068504","DKFZp434C0931"
"6585",70329,"chr3",187420894,187421044,2.7928,"transcription_start_site","-",187420345,187420345,-549,-608,344892,"RTP2","chr3:187420345-187420345",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr3:187420345-187420345&pix=800&Submit=submit","receptor (chemosensory) transporter protein 2","NM_001004312","MGC78665"
"8027",70901,"chr4",103941330,103941608,2.5517,"transcription_start_site","-",103940780,103940780,-550,-688,150159,"NHEDC1","chr4:103940780-103940780",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:103940780-103940780&pix=800&Submit=submit","Na+/H+ exchanger domain containing 1","BC110794","MGC131641"
"8441",71056,"chr4",140006047,140006503,2.1608,"transcription_start_site","-",140005497,140005497,-550,-768,1998,"ELF2","chr4:140005497-140005497",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:140005497-140005497&pix=800&Submit=submit,NERF-1a,b,NERF,NERF-2,NERF-1A,NERF-1B","E74-like factor 2 (ets domain transcription factor)","BC065025","EU32"
"17489",74434,"chr10",15903065,15904312,2.9569,"transcription_start_site","-",15902515,15902515,-550,-1173,80013,"C10orf97","chr10:15902515-15902515",9900,"CARP,MST126,MSTP126,DERP5,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:15902515-15902515&pix=800&Submit=submit,my042,FLJ13397,RP11-394I23.1","family with sequence similarity 188, member A","BC067799","C10orf97"
"2405",68719,"chr1",247836897,247837390,2.0483,"transcription_start_site","-",247836343,247836343,-554,-816,441933,"OR13G1","chr1:247836343-247836343",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:247836343-247836343&pix=800&Submit=submit","olfactory receptor, family 13, subfamily G, member 1","NM_001005487","OR1-37"
"7521",70705,"chr4",74854443,74854894,2.8968,"transcription_start_site","-",74853886,74853886,-557,-784,5473,"PPBP","chr4:74853886-74853886",9900,"LA-PF4,NAP-2,CTAPIII,LDGF,TGB1,CXCL7,TC1,TC2,PBP,SCYB7,Beta-TG,MDGF,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:74853886-74853886&pix=800&Submit=submit,THBGB1,CTAP3,TGB,THBGB,CTAP-III","pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)","BC028217","B-TG1"
"16399",74026,"chr9",19064342,19064488,2.343,"transcription_start_site","-",19063784,19063784,-558,-632,677776,"SCARNA8","chr9:19063784-19063784",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr9:19063784-19063784&pix=800&Submit=submit","small Cajal body-specific RNA 8","NR_003009","U92"
"15364",73622,"chr8",64080110,64080551,2.31,"transcription_start_site","+",64081120,64081120,-569,-788,253943,"YTHDF3","chr8:64081120-64081120",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:64081120-64081120&pix=800&Submit=submit","YTH domain family, member 3","NM_152758","FLJ31657"
"7511",70701,"chr4",74712745,74713005,2.7314,"transcription_start_site","+",74713582,74713582,-577,-704,728045,"PPBPL1","chr4:74713582-74713582",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:74713582-74713582&pix=800&Submit=submit","pro-platelet basic protein-like 1","NM_001144760","TGB2"
"11755",72256,"chr6",53882682,53883136,2.9029,"transcription_start_site","+",53883713,53883713,-577,-804,90523,"C6orf142","chr6:53883713-53883713",9900,"FLJ79056,MGC18257,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:53883713-53883713&pix=800&Submit=submit","chromosome 6 open reading frame 142","NM_138569","FLJ54673"
"23204",76632,"chr13",76056823,76057900,3.1547,"transcription_start_site","-",76056242,76056242,-581,-1120,9882,"TBC1D4","chr13:76056242-76056242",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:76056242-76056242&pix=800&Submit=submit,DKFZp779C0666","TBC1 domain family, member 4","BC151239","AS160"
"13773",73014,"chr7",54606668,54609435,3.6776,"transcription_start_site","+",54610018,54610018,-583,-1964,222008,"VSTM2A","chr7:54610018-54610018",9900,"VSTM2,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:54610018-54610018&pix=800&Submit=submit","V-set and transmembrane domain containing 2A","NM_182546","MGC33530"
